methionine and S-adenosylmethionine synthesis	Methionine adenosyltransferase	2.5.1.6	SAM2	PMID:9409150|SGD_REF:S000055397
methionine biosynthesis	homoserine biosynthesis (Pathway)			
methionine biosynthesis	homoserine methionine biosynthesis (Pathway)			
methionine degradation		4.4.1.-		
methionine degradation	Adenosylhomocysteinase	3.3.1.1	SAH1	
methionine degradation	Cystathionine beta-synthase	4.2.1.22	CYS4	
methionine degradation	DNA (cytosine-5-)-methyltransferase	2.1.1.37		
methionine degradation	Methionine adenosyltransferase	2.5.1.6	SAM1	
methionine degradation	Methionine adenosyltransferase	2.5.1.6	SAM2	
methionine degradation	Methylmalonyl-CoA epimerase	5.1.99.1		
methionine degradation	Methylmalonyl-CoA mutase	5.4.99.2		
methylglyoxal catabolism	Hydroxyacylglutathione hydrolase	3.1.2.6	GLO2	PMID:8824231|SGD_REF:S000050684|PMID:9261170|SGD_REF:S000050952
methylglyoxal catabolism	Hydroxyacylglutathione hydrolase	3.1.2.6	GLO4	PMID:8824231|SGD_REF:S000050684|PMID:9261170|SGD_REF:S000050952
methylglyoxal catabolism	Lactoylglutathione lyase	4.4.1.5	GLO1	PMID:8824231|SGD_REF:S000050684|PMID:9261170|SGD_REF:S000050952
mevalonate pathway	Acetyl-CoA C-acetyltransferase	2.3.1.9	ERG10	SGD_REF:S000058496
mevalonate pathway	Diphosphomevalonate decarboxylase	4.1.1.33	MVD1	SGD_REF:S000058496
mevalonate pathway	Hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG1	SGD_REF:S000058496
mevalonate pathway	Hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG2	SGD_REF:S000058496
mevalonate pathway	Hydroxymethylglutaryl-CoA synthase	4.1.3.5	ERG13	SGD_REF:S000058496
mevalonate pathway	Isopentenyl-diphosphate delta-isomerase	5.3.3.2	IDI1	SGD_REF:S000058496
mevalonate pathway	Mevalonate kinase	2.7.1.36	ERG12	SGD_REF:S000058496
mevalonate pathway	Phosphomevalonate kinase	2.7.4.2	ERG8	SGD_REF:S000058496
NAD biosynthesis	NAD(+) synthase (glutamine-hydrolysing)	6.3.5.1	QNS1	PMID:11884393|SGD_REF:S000070049
NAD biosynthesis	Nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:11884393|SGD_REF:S000070049
NAD biosynthesis	Nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA2	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	NAD biosynthesis (Pathway)			
NAD salvage pathway	NAD(+) nucleosidase	3.2.2.5		PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	NAD+ pyrophosphatase	3.6.1.22	NPY1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinamidase	3.5.1.19	PNC1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinamide-nucleotide amidase	3.5.1.42		PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinate phosphoribosyltransferase	2.4.2.11	NPT1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA2	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	NMN nucleosidase	3.2.2.14		PMID:11884393|SGD_REF:S000070049
non-oxidative branch of the pentose phosphate pathway			TKL1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND2	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Ribose 5-phosphate epimerase	5.3.1.6	RKI1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	ribulose phosphate 3-epimerase	5.1.3.1	RPE1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Transaldolase	2.2.1.2	TAL1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Transaldolase	2.2.1.2	YGR043C	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Transketolase	2.2.1.1	TKL1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
non-oxidative branch of the pentose phosphate pathway	Transketolase	2.2.1.1	TKL2	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698
octane oxidation		1.1.99.-		
octane oxidation	Alkane-1 monooxygenase	1.14.15.3		
octane oxidation	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA1	
octane oxidation	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA2	
octane oxidation	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA3	
octane oxidation	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA4	
octane oxidation	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAT1	
octane oxidation	Rubredoxin--NAD(+) reductase	1.18.1.1		
oxidative branch of the pentose phosphate pathway	6-phosphogluconolactonase	3.1.1.31		
oxidative branch of the pentose phosphate pathway	Glucose-6-phosphate 1-dehydrogenase	1.1.1.49	ZWF1	
oxidative branch of the pentose phosphate pathway	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND1	
oxidative branch of the pentose phosphate pathway	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND2	
pantothenate and coenzyme A biosynthesis	2-dehydropantoate 2-reductase	1.1.1.169	PAN5	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	3-methyl-2-oxobutanoate hydroxymethyltransferase	2.1.2.11	ECM31	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	3-methyl-2-oxobutanoate hydroxymethyltransferase	2.1.2.11	ECM31	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Dephospho-CoA kinase	2.7.1.24	YDR196C	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Pantetheine-phosphate adenylyltransferase	2.7.7.3	YGR277C	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Pantoate--beta-alanine ligase	6.3.2.1	PAN6	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Pantothenate kinase	2.7.1.33	YDR531W	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Phosphopantothenate--cysteine ligase	6.3.2.5	YIL083C	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Phosphopantothenoylcysteine decarboxylase	4.1.1.36	SIS2	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Phosphopantothenoylcysteine decarboxylase	4.1.1.36	VHS3	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	Phosphopantothenoylcysteine decarboxylase	4.1.1.36	YKL088W	PMID:11154694|SGD_REF:S000060103
pantothenate and coenzyme A biosynthesis	polyamine degradation (Pathway)			
pathways of chorismate	folic acid biosynthesis (Pathway)			
pathways of chorismate	phenylalanine, tyrosine and tryptophan biosynthesis, complete (Pathway)			
p-cymene degradation		1.13.11.-		
p-cymene degradation		1.13.11.-		
p-cymene degradation		1.14.13.-		
p-cymene degradation		1.3.1.58		
p-cymene degradation		3.7.1.-		
p-cymene degradation		4.1.1.-		
p-cymene degradation		4.1.3.-		
p-cymene degradation		4.2.1.-		
p-cymene degradation	Acetaldehyde dehydrogenase (acetylating)	1.2.1.10		
p-cymene degradation	Aryl-alcohol dehydrogenase	1.1.1.90	AAD10	
p-cymene degradation	Aryl-alcohol dehydrogenase	1.1.1.90	AAD14	
p-cymene degradation	Aryl-alcohol dehydrogenase	1.1.1.90	AAD15	
p-cymene degradation	Aryl-alcohol dehydrogenase	1.1.1.90	AAD3	
p-cymene degradation	Aryl-alcohol dehydrogenase	1.1.1.90	AAD4	
p-cymene degradation	Aryl-alcohol dehydrogenase	1.1.1.90	AAD6	
p-cymene degradation	Aryl-aldehyde dehydrogenase	1.2.1.29		
pentose phosphate pathway	non-oxidative branch of the pentose phosphate pathway (Pathway)			
pentose phosphate pathway	oxidative branch of the pentose phosphate pathway (Pathway)			
periplasmic NAD degradation	5'-nucleotidase	3.1.3.5		
periplasmic NAD degradation	NAD+ pyrophosphatase	3.6.1.22	NPY1	
phenylalanine biosynthesis	Aromatic amino acid transferase	2.6.1.57	ARO8	PMID:9642265|SGD_REF:S000051258|PMID:9491082|SGD_REF:S000054047|PMID:9491083|SGD_REF:S000054049|SGD_REF:S000070200
phenylalanine biosynthesis	Aromatic amino acid transferase	2.6.1.57	ARO9	PMID:9642265|SGD_REF:S000051258|PMID:9491082|SGD_REF:S000054047|PMID:9491083|SGD_REF:S000054049|SGD_REF:S000070200
phenylalanine biosynthesis	Chorismate mutase	5.4.99.5	ARO7	PMID:9642265|SGD_REF:S000051258|PMID:9491082|SGD_REF:S000054047|PMID:9491083|SGD_REF:S000054049|SGD_REF:S000070200
phenylalanine biosynthesis	Prephenate dehydratase	4.2.1.51	PHA2	PMID:9642265|SGD_REF:S000051258|PMID:9491082|SGD_REF:S000054047|PMID:9491083|SGD_REF:S000054049|SGD_REF:S000070200
phenylalanine degradation		1.1.1.1	ADH1	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		1.1.1.1	ADH2	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		1.1.1.1	ADH3	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		1.1.1.1	ADH4	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		1.1.1.1	ADH5	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		1.1.1.1	SFA1	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		4.1.1.-	ARO10	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		4.1.1.-	PDC1	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		4.1.1.-	PDC5	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation		4.1.1.-	PDC6	PMID:12499363|SGD_REF:S000072614
phenylalanine degradation	Aromatic amino acid transferase	2.6.1.57	ARO9	PMID:12499363|SGD_REF:S000072614
phenylalanine, tyrosine and tryptophan biosynthesis, complete	chorismate biosynthesis (Pathway)			
phenylalanine, tyrosine and tryptophan biosynthesis, complete	superpathway of phenylalanine, tyrosine, and tryptophan biosynthesis (Pathway)			
phosphatidic acid and phospholipid biosynthesis	Diacylglycerol kinase	2.7.1.107		SGD_REF:S000058496
phosphatidic acid and phospholipid biosynthesis	phosphatidic acid synthesis (Pathway)			
phosphatidic acid and phospholipid biosynthesis	phospholipid biosynthesis (Kennedy pathway) (Pathway)			
phosphatidic acid and phospholipid biosynthesis	phospholipid biosynthesis (Pathway)			
phosphatidic acid synthesis		1.1.1.101	AYR1	PMID:9401016|SGD_REF:S000041391|PMID:10617610|SGD_REF:S000055653
phosphatidic acid synthesis	1-acylglycerol-3-phosphate O-acyltransferase	2.3.1.51	SLC1	PMID:9401016|SGD_REF:S000041391|PMID:10617610|SGD_REF:S000055653
phosphatidic acid synthesis	Glycerol-3-phosphate O-acyltransferase	2.3.1.15	GPT2	PMID:9401016|SGD_REF:S000041391|PMID:10617610|SGD_REF:S000055653
phospholipid biosynthesis		2.1.1.71	OPI3	SGD_REF:S000058496
phospholipid biosynthesis		2.1.1.71	OPI3	SGD_REF:S000058496
phospholipid biosynthesis		2.7.8.-	CRD1	SGD_REF:S000058496
phospholipid biosynthesis	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	2.7.8.5	PGS1	SGD_REF:S000058496
phospholipid biosynthesis	CDP-diacylglycerol--serine O-phosphatidyltransferase	2.7.8.8	CHO1	SGD_REF:S000058496
phospholipid biosynthesis	Phosphatidate cytidylyltransferase	2.7.7.41	CDS1	SGD_REF:S000058496
phospholipid biosynthesis	Phosphatidylethanolamine N-methyltransferase	2.1.1.17	CHO2	SGD_REF:S000058496
phospholipid biosynthesis	Phosphatidylglycerophosphatase	3.1.3.27		SGD_REF:S000058496
phospholipid biosynthesis	Phosphatidylserine decarboxylase	4.1.1.65	PSD1	SGD_REF:S000058496
phospholipid biosynthesis	Phosphatidylserine decarboxylase	4.1.1.65	PSD2	SGD_REF:S000058496
phospholipid biosynthesis (Kennedy pathway)	Choline kinase	2.7.1.32	CKI1	SGD_REF:S000058496
phospholipid biosynthesis (Kennedy pathway)	Cholinephosphate cytidylyltransferase	2.7.7.15	PCT1	SGD_REF:S000058496
phospholipid biosynthesis (Kennedy pathway)	Diacylglycerol cholinephosphotransferase	2.7.8.2	CPT1	SGD_REF:S000058496
p-hydroxybenzoate biosynthesis		4.-.-.-		
polyamine biosynthesis	Adenosylmethionine decarboxylase	4.1.1.50	SPE2	PMID:9573363|SGD_REF:S000040546
polyamine biosynthesis	Ornithine decarboxylase	4.1.1.17	SPE1	PMID:9573363|SGD_REF:S000040546
polyamine biosynthesis	Spermidine synthase	2.5.1.16	SPE3	PMID:9573363|SGD_REF:S000040546
polyamine biosynthesis	Spermine synthase	2.5.1.22	SPE4	PMID:9573363|SGD_REF:S000040546
polyamine degradation	Aldehyde dehydrogenase (NAD+)	1.2.1.3	ALD2	PMID:12586697|SGD_REF:S000072585
polyamine degradation	Aldehyde dehydrogenase (NAD+)	1.2.1.3	ALD3	PMID:12586697|SGD_REF:S000072585
polyamine degradation	Amine oxidase (flavin-containing)	1.4.3.4	FMS1	PMID:12586697|SGD_REF:S000072585
ppGpp metabolism	GTP pyrophosphokinase	2.7.6.5	VTC2	
ppGpp metabolism	GTP pyrophosphokinase	2.7.6.5	VTC3	
ppGpp metabolism	GTP pyrophosphokinase	2.7.6.5	VTC4	
ppGpp metabolism	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	3.1.7.2		
ppGpp metabolism	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	3.6.1.40		
proline biosynthesis	Glutamate 5-kinase	2.7.2.11	PRO1	PMID:12513997|SGD_REF:S000072492|PMID:2824433|SGD_REF:S000054523|SGD_REF:S000070200
proline biosynthesis	Glutamate-5-semialdehyde dehydrogenase	1.2.1.41	PRO2	PMID:12513997|SGD_REF:S000072492|PMID:2824433|SGD_REF:S000054523|SGD_REF:S000070200
proline biosynthesis	Pyrroline-5-carboxylate reductase	1.5.1.2	PRO3	PMID:12513997|SGD_REF:S000072492|PMID:2824433|SGD_REF:S000054523|SGD_REF:S000070200
proline utilization	1-pyrroline-5-carboxylate dehydrogenase	1.5.1.12	PUT2	PMID:10629046|SGD_REF:S000041607|PMID:387737|SGD_REF:S000040886|SGD_REF:S000075551
proline utilization	Proline dehydrogenase	1.5.99.8	PUT1	PMID:10629046|SGD_REF:S000041607|PMID:387737|SGD_REF:S000040886|SGD_REF:S000075551
protein modifications		2.5.1.-	BET2	
protein modifications		2.5.1.-	BET4	
protein modifications		2.5.1.-	CDC43	
protein modifications		2.5.1.-	RAM1	
protein modifications		2.5.1.-	RAM2	
protein modifications	Biotin--[protein] ligase	6.3.4.-	BPL1	
protein modifications	Dolichyl-phosphate-mannose--protein mannosyltransferase	2.4.1.109	PMT1	
protein modifications	Dolichyl-phosphate-mannose--protein mannosyltransferase	2.4.1.109	PMT2	
protein modifications	Dolichyl-phosphate-mannose--protein mannosyltransferase	2.4.1.109	PMT3	
protein modifications	Dolichyl-phosphate-mannose--protein mannosyltransferase	2.4.1.109	PMT4	
protein modifications	Dolichyl-phosphate-mannose--protein mannosyltransferase	2.4.1.109	PMT5	
protein modifications	Dolichyl-phosphate-mannose--protein mannosyltransferase	2.4.1.109	PMT6	
purine fermentation	Adenine deaminase	3.5.4.2	AAH1	
purine fermentation	Formate dehydrogenase	1.2.1.2	FDH1	
purine fermentation	Formate--tetrahydrofolate ligase	6.3.4.3	ADE3	
purine fermentation	Formate--tetrahydrofolate ligase	6.3.4.3	MIS1	
purine fermentation	Formiminotetrahydrofolate cyclodeaminase	4.3.1.4		
purine fermentation	Glycine formiminotransferase	2.1.2.4		
purine fermentation	Guanine deaminase	3.5.4.3		
purine fermentation	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	ADE3	
purine fermentation	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	
purine fermentation	Xanthine dehydrogenase	1.1.1.204		
pyridoxal 5'-phosphate salvage pathway		2.7.1.-		
pyridoxal 5'-phosphate salvage pathway	Pyridoxal kinase	2.7.1.35		
pyridoxal 5'-phosphate salvage pathway	Pyridoxamine-phosphate oxidase	1.4.3.5	PDX3	
pyruvate dehydrogenase	Dihydrolipoamide dehydrogenase	1.8.1.4	LPD1	PMID:9123965|SGD_REF:S000058092
pyruvate dehydrogenase	Dihydrolipoamide S-acetyltransferase	2.3.1.12	LAT1	PMID:9123965|SGD_REF:S000058092
pyruvate dehydrogenase	Pyruvate dehydrogenase (lipoamide)	1.2.4.1	PDA1	PMID:9123965|SGD_REF:S000058092
pyruvate dehydrogenase	Pyruvate dehydrogenase (lipoamide)	1.2.4.1	PDB1	PMID:9123965|SGD_REF:S000058092
removal of superoxide radicals	Catalase	1.11.1.6	CTA1	
removal of superoxide radicals	Catalase	1.11.1.6	CTT1	
removal of superoxide radicals	Superoxide dismutase	1.15.1.1		
riboflavin, FMN and FAD biosynthesis			RIB2	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis			RIB3	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis			RIB4	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis			RIB7	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis	FMN adenylyltransferase	2.7.7.2	FAD1	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis	GTP cyclohydrolase II	3.5.4.25	RIB1	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis	Riboflavin kinase	2.7.1.26	FMN1	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
riboflavin, FMN and FAD biosynthesis	Riboflavin synthase	2.5.1.9	RIB5	PMID:7559556|SGD_REF:S000045926|PMID:9068650|SGD_REF:S000054618
ribose and deoxyribose phosphate metabolism	deoxyribose phosphate metabolism (Pathway)			
ribose and deoxyribose phosphate metabolism	ribose catabolism (Pathway)			
ribose catabolism	Ribokinase	2.7.1.15	RBK1	
ribose catabolism	Ribose 5-phosphate epimerase	5.3.1.6	RKI1	
ribose catabolism	Transketolase	2.2.1.1	TKL1	
ribose catabolism	Transketolase	2.2.1.1	TKL2	
RuMP cycle and formaldehyde assimilation		1.1.1.-		
RuMP cycle and formaldehyde assimilation	Formaldehyde dehydrogenase	1.2.1.46		
RuMP cycle and formaldehyde assimilation	Formate dehydrogenase	1.2.1.2	FDH1	
RuMP cycle and formaldehyde assimilation	Glucose-6-phosphate isomerase	5.3.1.9	PGI1	
RuMP cycle and formaldehyde assimilation	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND1	
RuMP cycle and formaldehyde assimilation	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND2	
S-adenosylhomocysteine catabolism	5-methyltetrahydrofolate--homocysteine S-methyltransferase	2.1.1.13		
S-adenosylhomocysteine catabolism	Adenosylhomocysteinase	3.3.1.1	SAH1	
salvage pathways of adenine, hypoxanthine, and their nucleosides		2.4.2.-		PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides		2.4.2.-		PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides		2.4.2.-		PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenine deaminase	3.5.4.2	AAH1	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenine phosphoribosyltransferase	2.4.2.7	APT1	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenine phosphoribosyltransferase	2.4.2.7	APT2	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine deaminase	3.5.4.4	TAD1	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine deaminase	3.5.4.4	TAD1	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine deaminase	3.5.4.4	TAD2	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine deaminase	3.5.4.4	TAD2	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine deaminase	3.5.4.4	TAD3	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine deaminase	3.5.4.4	TAD3	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Adenosine kinase	2.7.1.20	ADO1	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	AMP nucleosidase	3.2.2.4		PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Hypoxanthine phosphoribosyltransferase	2.4.2.8	HPT1	PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of adenine, hypoxanthine, and their nucleosides	Inosine kinase	2.7.1.73		PMID:11223943|SGD_REF:S000059917|PMID:11035032|SGD_REF:S000060059
salvage pathways of guanine, xanthine, and their nucleosides		2.4.2.-	HPT1	
salvage pathways of guanine, xanthine, and their nucleosides	Guanine deaminase	3.5.4.3		
salvage pathways of guanine, xanthine, and their nucleosides	Guanosine phosphorylase	2.4.2.15		
salvage pathways of guanine, xanthine, and their nucleosides	Xanthine-guanine phosphoribosyltransferase	2.4.2.22	XPT1	
salvage pathways of pyrimidine deoxyribonucleotides		2.7.1.-	URK1	PMID:12111094|SGD_REF:S000070131|PMID:10501935|SGD_REF:S000055858
salvage pathways of pyrimidine deoxyribonucleotides		3.2.2.-	URH1	PMID:12111094|SGD_REF:S000070131|PMID:10501935|SGD_REF:S000055858
salvage pathways of pyrimidine deoxyribonucleotides	Cytidine deaminase	3.5.4.5	CDD1	PMID:12111094|SGD_REF:S000070131|PMID:10501935|SGD_REF:S000055858
salvage pathways of pyrimidine deoxyribonucleotides	Thymidine kinase	2.7.1.21		PMID:12111094|SGD_REF:S000070131|PMID:10501935|SGD_REF:S000055858
salvage pathways of pyrimidine deoxyribonucleotides	Thymidine phosphorylase	2.4.2.4		PMID:12111094|SGD_REF:S000070131|PMID:10501935|SGD_REF:S000055858
salvage pathways of pyrimidine ribonucleotides		2.7.1.-	URK1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides		2.7.4.6	YNK1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides		3.2.2.-	URH1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides	Cytidine deaminase	3.5.4.5	CDD1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides	Cytidylate kinase	2.7.4.14		PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides	Cytosine deaminase	3.5.4.1	FCY1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides	Uracil phosphoribosyltransferase	2.4.2.9	FUR1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides	Uridine kinase	2.7.1.48	URK1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
salvage pathways of pyrimidine ribonucleotides	Uridine nucleosidase	3.2.2.3	URH1	PMID:10501935|SGD_REF:S000055858|PMID:12111094|SGD_REF:S000070131
serine and glycine biosynthesis	glycine biosynthesis from serine (Pathway)			
serine and glycine biosynthesis	serine biosynthesis (Pathway)			
serine biosynthesis	Phosphoglycerate dehydrogenase	1.1.1.95	SER3	PMID:12525494|SGD_REF:S000072828
serine biosynthesis	Phosphoglycerate dehydrogenase	1.1.1.95	SER33	PMID:12525494|SGD_REF:S000072828
serine biosynthesis	Phosphoserine aminotransferase	2.6.1.52	SER1	PMID:12525494|SGD_REF:S000072828
serine biosynthesis	Phosphoserine phosphatase	3.1.3.3	SER2	PMID:12525494|SGD_REF:S000072828
serine-isocitrate lyase pathway			ACO1	
serine-isocitrate lyase pathway	Aconitate hydratase	4.2.1.3	ACO1	
serine-isocitrate lyase pathway	Aconitate hydratase	4.2.1.3	YJL200C	
serine-isocitrate lyase pathway	Citrate (si)-synthase	4.1.3.7	CIT1	
serine-isocitrate lyase pathway	Citrate (si)-synthase	4.1.3.7	CIT2	
serine-isocitrate lyase pathway	Citrate (si)-synthase	4.1.3.7	CIT3	
serine-isocitrate lyase pathway	Glycerate kinase	2.7.1.31		
serine-isocitrate lyase pathway	Glycine hydroxymethyltransferase	2.1.2.1	SHM1	
serine-isocitrate lyase pathway	Glycine hydroxymethyltransferase	2.1.2.1	SHM2	
serine-isocitrate lyase pathway	Hydroxypyruvate reductase	1.1.1.81		
serine-isocitrate lyase pathway	Isocitrate lyase	4.1.3.1	ICL1	
serine-isocitrate lyase pathway	Malate dehydrogenase	1.1.1.37	MDH2	
serine-isocitrate lyase pathway	Malate--CoA ligase	6.2.1.9		
serine-isocitrate lyase pathway	Malyl-CoA lyase	4.1.3.24		
serine-isocitrate lyase pathway	Phosphoenolpyruvate carboxylase	4.1.1.31		
serine-isocitrate lyase pathway	Phosphoglycerate mutase	5.4.2.1	GPM1	
serine-isocitrate lyase pathway	Phosphopyruvate hydratase	4.2.1.11	ENO1	
serine-isocitrate lyase pathway	Phosphopyruvate hydratase	4.2.1.11	ENO2	
serine-isocitrate lyase pathway	Serine--glyoxylate aminotransferase	2.6.1.45		
sorbitol degradation	6-phosphofructokinase	2.7.1.11	PFK1	
sorbitol degradation	6-phosphofructokinase	2.7.1.11	PFK2	
sorbitol degradation	Fructose-bisphosphate aldolase	4.1.2.13	FBA1	
